"","AS_home_advan","AS_tournie_level","AS_left_hand_advan","AS_age","AS_fatigue","AS_rank_points","AS_serve.returnpt","AS_return.servept","AS_serve.returng","AS_return.serveg","AS_serve.returnpt_os","AS_return.servept_os","AS_serve.returng_os","AS_return.serveg_os","AS_serve.returnpt_hth","AS_return.servept_hth","AS_serve.returng_hth","AS_return.serveg_hth","AS_serve.returnpt_hth_os","AS_return.servept_hth_os","AS_serve.returng_hth_os","AS_return.serveg_hth_os","AS_serve.returnpt_co","AS_return.servept_co","AS_serve.returng_co","AS_return.serveg_co","AS_serve.returnpt_co_os","AS_return.servept_co_os","AS_serve.returng_co_os","AS_return.serveg_co_os","AS_matchw","AS_matchw_os","AS_hth_matchw","AS_hth_matchw_os","AS_matchw_co","AS_matchw_co_os","AS_tbw","AS_win_lose_binary","surface.LR.","AS_rank","V41"
"7513",0,0,0,-8.20260096,0,123,0.696023010139785,0.360536938949119,0.879234831531482,0.208486422905513,0.706012766778954,0.34861076867407,0.865839638941211,0.193777035493336,0.85106383,0.348484848,1,0.222222222,0,0,0,0,0.697438719580048,0.337665936309746,0.872301721459414,0.150028105145528,0.641517127811554,0.352134848347638,0.754189944368902,0.11012235818555,0.574468085350837,0.481481481695473,1,0,0.657142857299592,0,0.524495676939494,1,"Hard",15,1.41
"3863",0,1,0,-1.62902122,0,449,0.664655233159932,0.389292349451026,0.849410825182911,0.270182454622957,0.650140027605433,0.488730317911189,0.827039542182082,0.505141460964809,0,0,0,0,0,0,0,0,0.687024467479691,0.379411150617429,0.907973526703186,0.259936144055472,0,0,0,0,0.613418530080617,1,0,0,1,0,0.514705882531358,1,"Clay",43,1.18
"1134",0,0,0,-1.96577687,-2,1330,0.655850271856015,0.372303014848442,0.820142691123335,0.241660364311787,0.68222065126356,0.354678874137238,0.870971169813004,0.213943687650895,0.59249634475,0.2988642395,0.685042735,0.0968253965,0.609090909,0.353535354,0.8,0.133333333,0.666849764017628,0.374580045117119,0.835593298065721,0.237590348427631,0,0,0,0,0.545355389929104,0.487804878048781,0,0,0.603053435114504,0,0.570539419087137,1,"Grass",16,1.48
"84",1,0,0,-6.98973306,0,-1806,0.614212564446126,0.350538361718641,0.730990620455004,0.187337301369271,0.592578686469527,0.329781053532341,0.69999259021056,0.139652763277688,0,0,0,0,0,0,0,0,0.598608450184138,0.323562656624072,0.694698439341538,0.127001123410536,0.67917205709681,0.298295454699687,0.876712328780634,0.105590061976043,0.323943661971831,0,0,0,0.125,0,0.373983739837398,0,"Hard",-110,1.24
"1895",0,0,0,0.755646810000002,-139,880,0.665311810349748,0.365480986891962,0.832581302088833,0.228060229694203,0.678009714368852,0.357694014394134,0.845349130864121,0.211444254072863,0.714285714,0.384615385,0.9,0.272727273,0.714285714,0.384615385,0.9,0.272727273,0.660008889485008,0.369605262902708,0.806683492190746,0.236642559629744,0.674859557536725,0.369051454451596,0.818050972193517,0.248247049513887,0.548486932599725,0.579310344827586,1,1,0.515723270440252,0.565217391304348,0.538681948424069,1,"Hard",63,1.32
"3101",0,0,0,3.49075976,0,-660,0.647662456670667,0.341851118168766,0.845700566113233,0.193514478065276,0.64059668206628,0.363676492367489,0.854402152377818,0.278886455429959,0,0,0,0,0,0,0,0,0.575186929225416,0.349680170869251,0.714285714285714,0.09999999991,0,0,0,0,0.377245508810355,0.457446808393843,0,0,0,0,0,1,"Hard",-311,3.94
"5261",0,0,0,-3.32375086,-25,1710,0.660227317700538,0.363461390602257,0.815356543513863,0.224613091481818,0.658443234692052,0.358619041379912,0.804403442115474,0.215073665578355,0,0,0,0,0,0,0,0,0.659802316150474,0.357259147446695,0.816614856624689,0.219824569299416,0.666504417413452,0.368356214211074,0.819746526382003,0.241915419099365,0.648772592561041,0.640326975437638,0,0,0.666666666666667,0.714285714285714,0.637268847861209,1,"Hard",76,1.34
"2300",0,1,0,0.221765910000002,66,997,0.691710454300306,0.345959862676095,0.864663060394229,0.173084475628924,0.690932892118749,0.343177100897077,0.863410732715118,0.170357822459164,0,0,0,0,0,0,0,0,0.70381556649175,0.351306855974549,0.88205689503446,0.170268817083092,0.708385082449122,0.345515290828188,0.886044586964776,0.16987307781314,0.592166222097431,0.578038674033149,0,0,0.668508287292818,0.615384615384615,0.547029702970297,1,"Hard",38,1.17
"3990",0,1,0,10.96783026,0,-1062,0.623044648374482,0.347302222794771,0.762118880976136,0.194791541608165,0.606600994924794,0.37833272714407,0.722767580573866,0.2626283656356,0.595524691404475,0.265982028,0.672619048,0.0416666669583333,0.475,0.195121951,0.428571429,0,0.620533587831159,0.336965355658446,0.751555496081767,0.177088469898346,0.610992274381915,0.338062039304297,0.746715878338614,0.129984687254427,0.446808510595926,0.471698113207547,0.5,0,0.375886525148634,0,0.474226804175656,0,"Clay",-45,1.25
"6877",0,1,0,-10.37371663,146,-310,0.590121848894482,0.39166516122164,0.693643006205526,0.283427906517944,0.599304776391802,0.380757823803717,0.715471981913882,0.260277717328112,0,0,0,0,0,0,0,0,0.583926656102146,0.390405578591413,0.681564073306867,0.277225121645978,0.585794991457358,0.375439954853848,0.68692663845337,0.240744736043951,0.430456852809523,0.443609022583074,0,0,0.420581655194631,0.30769230747929,0.527397260251314,1,"Hard",-10,2.11
"7590",0,0,0,-1.2183436,-7,-2426,0.606471161704799,0.358723493906489,0.700018892114766,0.222874824495553,0.623682387510723,0.363560142793231,0.733541610854584,0.232323981935193,0,0,0,0,0,0,0,0,0.598838044575457,0.343888802070896,0.686833514448109,0.194067009059544,0.613330379986764,0.344451843550908,0.723443595297006,0.184268809162787,0.392217418075924,0.43298969071328,0,0,0.353089533367024,0.266666666389333,0.459807074096918,0,"Hard",-42,1.11
"6764",0,1,0,2.39835729,80,-6650,0.584646225654502,0.366142455617196,0.677613632260961,0.244454400465567,0.581190030111825,0.37032538695511,0.676522778590574,0.244135536786574,0.532040513,0.381813933,0.568571428431428,0.255669331,0,0,0,0,0.583210338202094,0.36047069568615,0.668034407615697,0.233519166853679,0.59895807316179,0.330811489562476,0.750443980859294,0.0641847727766551,0.389075481595419,0.411764705958045,0,0,0.370707916540127,0,0.387628865598146,0,"Clay",-30,1.09
"1328",0,1,1,3.15947981,0,-3587,0.639830969412166,0.330806314054944,0.789720046085468,0.160601561385472,0.608089112605087,0.349603135194896,0.726452546079932,0.175200366592219,0,0,0,0,0,0,0,0,0.644858058660317,0.322396084903073,0.80388585881235,0.132632512627555,0.588673346187499,0.350338698160194,0.675508587940312,0.188919978122586,0.373368146214099,0.379310344827586,0,0,0.486111111111111,0.375,0.370338248048569,0,"Clay",-110,1.03
"557",0,0,-1,-4.34223135000001,75,-56,0.659340386767754,0.377265148813462,0.851502010566101,0.252109999047162,0.670005424477148,0.358928944737229,0.861540424674202,0.204412411172836,0.565789474,0.36,0.7,0.181818182,0,0,0,0,0.652043353187939,0.367588571637591,0.838630947955552,0.216943424423485,0.714516961581984,0.331882528102749,1,0.165113182351116,0.515151515151515,0.418367346938775,0,0,0.461538461538462,0.5,0.496774193548387,0,"Hard",-8,1.66
"5781",1,0,-1,-14.02327173,136,-1701,0.643528149359839,0.346690674561931,0.808301805317746,0.21581523684191,0.636613169918146,0.34834551964797,0.799775036095036,0.202923824296461,0.545454545,0.344262295,0.5,0,0.545454545,0.344262295,0.5,0,0.608545664175934,0.333773651991638,0.782759409665293,0.211976047756727,0.611680320997115,0.334667762476405,0.787264833673047,0.213768115850872,0.398625429498471,0.403636363659848,0,0,0.333333333333333,0.333333333333333,0.382352941142734,1,"Hard",-204,4.8
"287",0,0,0,-6.30527036,-142,4358,0.642589821315813,0.378200866357164,0.787198839079658,0.24439809912579,0.645355644153514,0.365627270795459,0.796540781527803,0.214254297560535,0.61971831,0.46875,0.692307692,0.428571429,0,0,0,0,0.644597168215493,0.367140870211806,0.796091682862708,0.200273696622949,0.643316961475473,0.353270822492096,0.788419761030602,0.164796562185676,0.583333333333333,0.552845528455284,1,0,0.543478260869565,0.545454545454545,0.486330935251799,1,"Hard",498,1.41
"6758",0,1,0,4.3394935,48,1163,0.613492222168042,0.396684744023617,0.723212064191468,0.277608080489869,0.599614214026419,0.404965635324084,0.695452208903405,0.301732748527296,0,0,0,0,0,0,0,0,0.603242513806229,0.403936617499639,0.703823677389022,0.289647783632411,0.593875342339352,0.417869731615553,0.681952811079247,0.314550835275045,0.576363980015432,0.550371872821372,0,0,0.539568345166606,0.636363636363636,0.517857142839923,0,"Clay",23,2.45
"3217",0,0,-1,9.29226557,-36,270,0.661782360614257,0.375632066346772,0.819878314794817,0.252193721306266,0.657717605659201,0.373782410232056,0.810581075106475,0.249010262575875,0.586956522,0.343137255,0.642857143,0.071428571,0.586956522,0.343137255,0.642857143,0.071428571,0.657731538268526,0.378470616278447,0.824305431051728,0.26119636601832,0.658215409436621,0.35381903416436,0.834621320846577,0.225392029005516,0.569161724656142,0.547008547001664,0,0,0.555555555833333,0.511627907074094,0.57731958752719,1,"Hard",6,1.61
"6473",0,0,0,7.87405886,0,-178,0.641040819458405,0.338904912513758,0.78899183765827,0.157566544681079,0.630138486976977,0.312436618893569,0.839525128222374,0.0954006850311643,0,0,0,0,0,0,0,0,0.597723433213062,0.299961815680397,0.699859905453235,0.12456265030029,0,0,0,0,0.389380531041384,0,0,0,0.187499999941406,0,0.4000000003,1,"Clay",-19,1.51
"6631",0,0,0,-4.24093087,0,116,0.63401518073048,0.385660857591944,0.780160926765033,0.250910772173356,0.598841497546987,0.399502291588008,0.726602368009801,0.269935652914947,0.618181818,0.516129032,0.7,0.6,0,0,0,0,0.652399849108932,0.377576002556262,0.802820773358821,0.229370650578067,0.58721666485426,0.413460498844128,0.684616675004452,0.223424570739404,0.54054054054054,0.568965516996136,1,0,0.625,0.666666667,0.347031963861721,1,"Clay",19,1.62
"6999",0,1,0,-2.24503765,0,376,0.668666252991629,0.396123567481904,0.865140306455802,0.293813886615938,0.671385622640607,0.389990428961538,0.87453365678206,0.283645906710966,0,0,0,0,0,0,0,0,0.672580247887354,0.372111002286568,0.874703369781827,0.232391078809802,0.675595139595586,0.336404589909551,0.915789473298615,0.133993580977557,0.842787682277817,1,0,0,1,0,0.470588235044983,1,"Hard",53,1.37
"6995",0,1,1,-4.25188227,0,71,0.60859397964135,0.372491233666041,0.720765436239938,0.229695480131491,0.601935137201894,0.3700084743787,0.717492541797619,0.220747853951875,0,0,0,0,0,0,0,0,0.617458741997489,0.380813681620996,0.737135758062062,0.245467981336282,0.6302133402011,0.326974148724564,0.782541392813904,0.158797469435892,0.443949385112529,0.436741767699284,0,0,0.467213114577936,0.5,0.612903225700312,1,"Hard",11,1.36
"3702",0,0,0,-1.98220397,0,-104,0.632133089662953,0.362872051920952,0.76738459709894,0.221802145641373,0.659810904338158,0.320447184172566,0.835386812859757,0.133528904938217,0.617924528382075,0.341545893658454,0.75,0.1875,0,0,0,0,0.631244606773651,0.367417493601295,0.769836070653561,0.224965614751577,0.643527204557121,0.273291925586146,0.803571428536352,0,0.489356934724338,0.354838709448491,0.5,0,0.54931335781453,0,0.493150684681554,0,"Grass",-4,1.46
"1522",0,0,0,7.99452429,-131,490,0.657863177079784,0.373506584610826,0.831247152337685,0.252303203785179,0.644876794995233,0.362572583622762,0.807267759076279,0.238418679382901,0.713985594,0.3242424245,0.9545454545,0.1875,0.663265306,0.181818182,0.909090909,0,0.6631133136067,0.370507649951788,0.836586647858716,0.245542725312748,0.652910822899863,0.355063091720092,0.810345227348759,0.202655601921511,0.565862708719852,0.487929773226042,0.5,0,0.51497005988024,0.5,0.455569461827284,0,"Clay",16,2.16
"858",0,0,0,0.93634497,0,-547,0.609822886116402,0.344394978615342,0.728328200744821,0.168139587354636,0.609614572071173,0.337651684628864,0.700057841439515,0.155776970796288,0,0,0,0,0,0,0,0,0.603432802503179,0.360275916333044,0.739077003714969,0.163404905270119,0.641025641025641,0.40863177249339,0.755555555574025,0.30379746835443,0.421052631578947,0.357142857142857,0,0,0.5,0.5,0,0,"Hard",-83,1.37
"5936",0,0,0,0.10951403,0,-203,0.614744872019911,0.344285291368013,0.747518654497388,0.169638910867491,0.606143368749029,0.342088128849387,0.727887755215584,0.166595495614824,0,0,0,0,0,0,0,0,0.614598596703654,0.322298442498037,0.757639529964054,0.164742312283631,0.615248059818748,0.317871115793121,0.735710810064774,0.163399043535401,0.314285714333605,0,0,0,0.4,0,0.494845360780104,0,"Hard",-50,1.5
"6763",0,1,0,4.85968515,13.3382576,1148,0.632485991544692,0.374332009437691,0.769858069734994,0.251330612371015,0.619112154896977,0.405186254084295,0.743938439296658,0.302809836988835,0,0,0,0,0,0,0,0,0.640688822777101,0.385484530223771,0.803910103575939,0.25855757509168,0.615515449026565,0.391894601535229,0.767550369062436,0.26393550431211,0.536626916378432,0.501432664813589,0,0,0.5499999998425,0.5,0.665924276354656,1,"Clay",33,1.34
"4672",0,0,0,-6.4312115,-11,-3070,0.615130158176002,0.365403122409308,0.756398840849054,0.235169384082277,0.611808299760374,0.361398073037948,0.751812689551138,0.229478679432812,0.618441176381559,0.390140845,0.783281733216718,0.225,0.618441176381559,0.390140845,0.783281733216718,0.225,0.595336688643938,0.359800073187965,0.708927571858354,0.214127588904656,0.605193811999496,0.359136103389013,0.75270309591931,0.2052540945318,0.456674473153475,0.434511434422526,0.5,0.5,0.381781647870424,0.373831775700935,0.40477770432763,0,"Hard",-29,1.47
"990",0,1,0,-6.56536619,-21,-834,0.614697802892169,0.355124307434257,0.739146178320524,0.191717817252585,0.585717480457169,0.331812216765279,0.6840739042234,0.172153783907488,0.4673913045,0.39408867,0.409722222,0.211111111,0.5,0.357142857,0.444444444,0.2,0.615429584064696,0.354897298511806,0.759497241160814,0.188468122683081,0,0,0,0,0.415841584158416,0.283582089552239,0,0,0.441176470588235,0,0.429375879868606,1,"Grass",-69,4.56
"7167",0,0,-1,-3.17316906,47,1129,0.647299741376701,0.369990279406382,0.797399669498658,0.23004010190409,0.646747152148035,0.37217789231467,0.795902638159831,0.231660805958181,0.716127401283873,0.422911787577088,0.866666666133333,0.35,0.716127401283873,0.422911787577088,0.866666666133333,0.35,0.652729215651665,0.372182058931984,0.808143003087464,0.227329487819623,0.643147922276924,0.36607883350024,0.798954729810994,0.211461808330465,0.587609197579886,0.57685352632269,1,1,0.616071428816087,0.551515151596253,0.461623412576524,1,"Hard",48,1.2
"3175",0,1,0,-4.78028747,76,570,0.642537950486044,0.378681405895332,0.792629549295917,0.240814169397392,0.635583751416547,0.377606931982092,0.772497520372227,0.241333379182502,0.691666667,0.302752294,0.941176471,0.117647059,0,0,0,0,0.643710644980787,0.379097031581652,0.793739667559754,0.224621786087053,0.661412741335464,0.384470997732268,0.846729483122306,0.245859116692923,0.562615289937414,0.527722772549891,1,0,0.60176991106132,0.692307691881657,0.467181467615197,1,"Hard",65,1.32
"316",0,0,-1,-3.89048597,99,-385,0.619587429442328,0.378897565397532,0.754461916510031,0.245374041912202,0.616095460017676,0.372192948966526,0.745493376927895,0.231744610325295,0.634920635,0.459016393,0.818181818,0.4,0,0,0,0,0.606479890101057,0.373132466879937,0.745929163513595,0.240570657038885,0.599016476445985,0.364482624492663,0.740650516934085,0.227080764117318,0.501362100904435,0.506660323501427,1,0,0.390804597701149,0.417721518987342,0.478260869565217,0,"Hard",-32,1.87
"5171",-1,0,0,2.21492128,0,1366,0.648004706484752,0.363873882657098,0.798391702871455,0.20552097927553,1,1,1,1,0,0,0,0,0,0,0,0,0.606669758732024,0.406348916410971,0.76044943830239,0.339981867581154,0,0,0,0,0.471999999892288,1,0,0,0.5,0,0.632653061426905,1,"Hard",112,1.19
"733",0,0,-1,-2.25051334,-51,-75,0.61617979518572,0.39470240351373,0.751553443775263,0.291391166097585,0.622557460778469,0.386688860204319,0.764856218612969,0.277798242247306,0.5789930555,0.407619048,0.6636363635,0.2166666665,0,0,0,0,0.625001940613655,0.392652107603059,0.773372593352572,0.286592510809107,0.656768869934471,0.389011959091151,0.834710309401231,0.276981194417698,0.510185572764058,0.550413223140496,0.5,0,0.471816283924843,0.736842105263158,0.417670682730924,1,"Hard",-3,1.59
"5410",-1,0,0,12.7008898,0,618,0.645419740152435,0.386396761142292,0.77492723217358,0.226194170587775,0.632998398478103,0.375239392169191,0.761527687781308,0.202153937167457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363867769,0.352941176698962,0,0,0,0,1,0,"Hard",421,3.91
"6794",0,0,-1,11.56741957,119,235,0.63203952604214,0.354788485914162,0.785168011933464,0.212967246499908,0.615210849622057,0.373586203692678,0.754565541500187,0.254922945893802,0.653504153346496,0.250948012749052,0.807843137,0.062745098,0,0,0,0,0.632776152138893,0.360530169371134,0.79016273316403,0.215066124201827,0.618640207504058,0.381600791889825,0.782819757137841,0.288978955895364,0.482758620868014,0.504587156371602,0,0,0.4900000004278,0.588235294242214,0.490196078537101,0,"Clay",16,1.62
"6273",1,0,1,-3.58658453,0,595,0.651674766160898,0.36717259666647,0.809608223112021,0.214486654532052,0.686600604572872,0.343882527154423,0.854630409040522,0.215034484881388,0.647727273,0.504065041,0.8125,0.5625,0,0,0,0,0.679934401450028,0.380938473298181,0.846291677525211,0.243800947182129,0.751919735368222,0.437504829234344,0.912663755378807,0.365384603180473,0.519630485043056,0.578947368177285,1,0,0.701149424827586,1,0.498054474536299,1,"Grass",42,1.28
"4907",0,1,1,8.72826831,0,967,0.633060942099597,0.377310478976876,0.780211414082617,0.247982828274803,0.634593841794143,0.361508636955342,0.777262763914843,0.209788044055248,0,0,0,0,0,0,0,0,0.6306687542843,0.360620312516223,0.770802206972398,0.194045606634387,0.658901834302482,0.367845331330661,0.795490072120386,0.17641565164652,0.533333333333333,0.468483815968355,0,0,0.510204081632653,0.516129032101977,0.473684210775623,1,"Hard",32,2.08
"5051",0,0,0,-4.30663929,0,318,0.69925482201774,0.426351195112292,0.926388108535771,0.32099864097127,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"Hard",313,1.23
"2330",0,1,0,-5.45379876,121,-198,0.635208202208174,0.354809017593167,0.778101771401806,0.207958864312797,0.639638302548446,0.349372980780862,0.786311554773446,0.19079885708163,0.5797073545,0.362895928,0.670634921,0.2,0,0,0,0,0.617656367344058,0.337090997940055,0.747444328594455,0.169232905634305,0.623593670931888,0.33488218134457,0.748871713314486,0.174626006628066,0.440191387559809,0.43336127409891,0,0,0.385964912280702,0.4,0.472263868065967,1,"Hard",-12,2.95
"1167",0,0,0,-7.8494182,0,-5545,0.614490279236284,0.341594235273016,0.737748750128718,0.214303292332315,0.610166639058164,0.289065492293932,0.736455623726602,0.129634899539586,0.694444444,0.36416185,0.875,0.130434783,0,0,0,0,0.604440366345245,0.325501811746552,0.721777251083416,0.179819396937461,0.642084179249925,0.256114007369909,0.793197278889981,0.0815709970010496,0.350165934164499,0.265957446808511,1,0,0.298229263746505,0,0.416666666666667,0,"Grass",-54,1.06
"3514",0,1,1,2.06707734,102,-1277,0.605184031341389,0.324467146280089,0.71248646501421,0.163777058347814,0.614430070022068,0.316681264693887,0.716002532077412,0.138409344285586,0.611111111,0.14893617,0.777777778,0,0,0,0,0,0.592726483145523,0.325297629521557,0.713473519994576,0.149126927584473,0,0,0,0,0.37749401434646,0.279999999832,0,0,0.397379912874278,0,0.451306413525708,0,"Grass",-105,1.01
"6429",0,0,0,5.27583847,-15,-1580,0.655034024662332,0.342189346480515,0.81991897038965,0.203006187727856,0.645691619884056,0.349859193853697,0.805524777143808,0.218449326434363,0.637239712,0.255140759,0.800252525,0.022222222,0.581395349,0.162790698,0.625,0,0.657493978705213,0.342148429185409,0.826127080427629,0.205971631844742,0.639810327744165,0.340079445279934,0.841268866734511,0.167508701220245,0.473335088006763,0.490196078320304,0,0,0.498438042596364,0.444444444444444,0.487885010253911,1,"Clay",-8,2.49
